save_name,run_index,execution_time_ms,avg_ms,min_ms,max_ms,effective_ups,percentage_improvement,ticks,factorio_version,platform
12_phlap,6,43697.395,1.214,0.61,5.015,823.8477373765645,41.5993558078956,36000,2.0.66,windows-x86_64
12_phlap,7,43504.968,1.208,0.623,4.848,827.4917016373854,41.5993558078956,36000,2.0.66,windows-x86_64
12_phlap,8,43676.107,1.213,0.63,6.19,824.249285770822,41.5993558078956,36000,2.0.66,windows-x86_64
12_phlap,9,43575.442,1.21,0.621,6.838,826.1534099872125,41.5993558078956,36000,2.0.66,windows-x86_64
14_abucnasty,0,43603.592,1.211,0.489,5.446,825.6200544212046,41.85883528757818,36000,2.0.66,windows-x86_64
14_abucnasty,1,43552.12,1.21,0.498,5.577,826.5958120982399,41.85883528757818,36000,2.0.66,windows-x86_64
14_abucnasty,2,43399.036,1.206,0.48,4.975,829.5115126520321,41.85883528757818,36000,2.0.66,windows-x86_64
14_abucnasty,3,43575.355,1.21,0.492,4.852,826.155059436693,41.85883528757818,36000,2.0.66,windows-x86_64
14_abucnasty,4,43410.508,1.206,0.489,5.244,829.2922994589236,41.85883528757818,36000,2.0.66,windows-x86_64
14_abucnasty,5,43629.574,1.212,0.498,5.193,825.1283865389105,41.85883528757818,36000,2.0.66,windows-x86_64
14_abucnasty,6,43618.382,1.212,0.48,4.918,825.3401054628757,41.85883528757818,36000,2.0.66,windows-x86_64
14_abucnasty,7,43905.311,1.22,0.493,5.001,819.9463613866668,41.85883528757818,36000,2.0.66,windows-x86_64
14_abucnasty,8,43599.714,1.211,0.511,5.045,825.6934896407806,41.85883528757818,36000,2.0.66,windows-x86_64
14_abucnasty,9,43737.546,1.215,0.498,5.015,823.0914464199706,41.85883528757818,36000,2.0.66,windows-x86_64
18_lady_meyneth,0,41798.377,1.161,0.499,15.354,861.2774606057072,42.42416828854539,36000,2.0.66,windows-x86_64
18_lady_meyneth,1,43553.772,1.21,0.524,15.991,826.5644592160697,42.42416828854539,36000,2.0.66,windows-x86_64
18_lady_meyneth,2,43602.877,1.211,0.53,16.244,825.6335929392916,42.42416828854539,36000,2.0.66,windows-x86_64
18_lady_meyneth,3,43813.102,1.217,0.519,15.818,821.6720194794699,42.42416828854539,36000,2.0.66,windows-x86_64
18_lady_meyneth,4,43914.036,1.22,0.535,16.001,819.7834514686831,42.42416828854539,36000,2.0.66,windows-x86_64
18_lady_meyneth,5,43543.228,1.21,0.534,15.583,826.7646119391975,42.42416828854539,36000,2.0.66,windows-x86_64
18_lady_meyneth,6,43560.368,1.21,0.515,16.407,826.4392991353975,42.42416828854539,36000,2.0.66,windows-x86_64
18_lady_meyneth,7,43659.139,1.213,0.53,15.455,824.5696279076873,42.42416828854539,36000,2.0.66,windows-x86_64
18_lady_meyneth,8,43326.89,1.204,0.519,15.331,830.8927781338564,42.42416828854539,36000,2.0.66,windows-x86_64
18_lady_meyneth,9,43600.407,1.211,0.515,15.442,825.6803657819066,42.42416828854539,36000,2.0.66,windows-x86_64
