save_name,run_index,execution_time_ms,avg_ms,min_ms,max_ms,effective_ups,percentage_improvement,ticks,factorio_version,platform
04,9,45646.178,1.268,0.632,4.836,788.6750123964376,99.34439991163056,36000,2.0.64,windows-x86_64
15,0,44263.988,1.23,0.387,6.753,813.3022266317261,100.0851489933285,36000,2.0.64,windows-x86_64
15,1,46507.265,1.292,0.424,7.619,774.0726099459945,100.0851489933285,36000,2.0.64,windows-x86_64
15,2,45854.261,1.274,0.397,6.715,785.0960677351228,100.0851489933285,36000,2.0.64,windows-x86_64
15,3,45602.944,1.267,0.417,8.162,789.4227179718923,100.0851489933285,36000,2.0.64,windows-x86_64
15,4,45478.756,1.263,0.41,7.096,791.5783800242909,100.0851489933285,36000,2.0.64,windows-x86_64
15,5,45546.3,1.265,0.392,7.566,790.4044894975003,100.0851489933285,36000,2.0.64,windows-x86_64
15,6,45765.241,1.271,0.41,7.495,786.6231929162134,100.0851489933285,36000,2.0.64,windows-x86_64
15,7,45591.221,1.266,0.372,7.5,789.6257044749909,100.0851489933285,36000,2.0.64,windows-x86_64
15,8,45492.173,1.264,0.388,7.314,791.3449199272147,100.0851489933285,36000,2.0.64,windows-x86_64
15,9,45478.191,1.263,0.395,7.183,791.5882142277823,100.0851489933285,36000,2.0.64,windows-x86_64
16,0,41767.265,1.16,0.439,5.911,861.9190172016291,113.18614571274377,36000,2.0.64,windows-x86_64
16,1,41123.907,1.142,0.434,6.389,875.4032052450658,113.18614571274377,36000,2.0.64,windows-x86_64
16,2,41776.914,1.16,0.414,5.765,861.719944177782,113.18614571274377,36000,2.0.64,windows-x86_64
16,3,42938.302,1.193,0.441,5.867,838.412287472383,113.18614571274377,36000,2.0.64,windows-x86_64
16,4,43074.13,1.197,0.454,6.393,835.7684763453145,113.18614571274377,36000,2.0.64,windows-x86_64
16,5,44485.626,1.236,0.457,7.304,809.2501609396259,113.18614571274377,36000,2.0.64,windows-x86_64
16,6,43355.993,1.204,0.453,7.119,830.3350358046233,113.18614571274377,36000,2.0.64,windows-x86_64
16,7,43233.422,1.201,0.453,5.922,832.6891172297211,113.18614571274377,36000,2.0.64,windows-x86_64
16,8,42912.321,1.192,0.443,6.676,838.9198990192117,113.18614571274377,36000,2.0.64,windows-x86_64
16,9,43056.495,1.196,0.455,6.436,836.1107888600778,113.18614571274377,36000,2.0.64,windows-x86_64
09_prod,0,42949.296,1.193,0.347,5.059,838.1976738338155,0,36000,2.0.64,windows-x86_64
09_prod,1,43089.881,1.197,0.338,4.905,835.4629709931202,0,36000,2.0.64,windows-x86_64
09_prod,2,44174.294,1.227,0.347,4.829,814.9536017485644,0,36000,2.0.64,windows-x86_64
09_prod,3,43942.13,1.221,0.341,5.384,819.2593303965921,0,36000,2.0.64,windows-x86_64
09_prod,4,42930.184,1.193,0.341,4.959,838.5708293260518,0,36000,2.0.64,windows-x86_64
09_prod,5,43049.697,1.196,0.334,5.068,836.2428195487647,0,36000,2.0.64,windows-x86_64
09_prod,6,42958.906,1.193,0.345,5.067,838.0101672049096,0,36000,2.0.64,windows-x86_64
09_prod,7,42696.181,1.186,0.343,4.941,843.1667459907012,0,36000,2.0.64,windows-x86_64
09_prod,8,42838.312,1.19,0.336,5.808,840.3692470422271,0,36000,2.0.64,windows-x86_64
09_prod,9,43241.277,1.201,0.34,5.366,832.5378549759296,0,36000,2.0.64,windows-x86_64
10_prod,0,42680.494,1.186,0.341,5.435,843.476647669542,0.7721544457699849,36000,2.0.64,windows-x86_64
10_prod,1,42972.459,1.194,0.355,4.789,837.7458688133253,0.7721544457699849,36000,2.0.64,windows-x86_64
10_prod,2,42817.732,1.189,0.351,5.211,840.7731637911133,0.7721544457699849,36000,2.0.64,windows-x86_64
10_prod,3,43598.539,1.211,0.339,4.874,825.7157424472413,0.7721544457699849,36000,2.0.64,windows-x86_64
10_prod,4,42738.421,1.187,0.357,4.966,842.3334123644858,0.7721544457699849,36000,2.0.64,windows-x86_64
10_prod,5,42586.802,1.183,0.349,5.447,845.332316805568,0.7721544457699849,36000,2.0.64,windows-x86_64
10_prod,6,42693.334,1.186,0.352,5.076,843.2229724668492,0.7721544457699849,36000,2.0.64,windows-x86_64
10_prod,7,42694.043,1.186,0.349,5.462,843.2089694574018,0.7721544457699849,36000,2.0.64,windows-x86_64
10_prod,8,42996.35,1.194,0.356,5.123,837.2803737991713,0.7721544457699849,36000,2.0.64,windows-x86_64
10_prod,9,42752.576,1.188,0.353,5.043,842.0545232175016,0.7721544457699849,36000,2.0.64,windows-x86_64
