metric,property,correlation,strength,range,impact
entity_update,stack_inserter_to_electric_furnace,0.5505228033119068,0.5505228033119068,Moderate,increase
whole_update,inserter_all_from_cargo_wagon,0.550342874546309,0.550342874546309,Moderate,increase
whole_update,stack_inserter_from_cargo_wagon,0.550342874546309,0.550342874546309,Moderate,increase
transport_lines_update,inserter_all_to_chest_circuit_enabled,-0.5470815222780884,0.5470815222780884,Moderate,decrease
transport_lines_update,stack_inserter_to_chest_circuit_enabled,-0.5470815222780884,0.5470815222780884,Moderate,decrease
trains,inserter_all_to_electromagnetic_plant_advanced_circuit,-0.5450125370914947,0.5450125370914947,Moderate,decrease
trains,stack_inserter_to_electromagnetic_plant_advanced_circuit,-0.5450125370914947,0.5450125370914947,Moderate,decrease
fluid_flow_update,inserter_all_from_turbo_transport_belt_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.5445137142147484,0.5445137142147484,Moderate,decrease
fluid_flow_update,stack_inserter_from_turbo_transport_belt_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.5445137142147484,0.5445137142147484,Moderate,decrease
fluid_flow_update,inserter_all_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit,0.5439094402921747,0.5439094402921747,Moderate,increase
fluid_flow_update,inserter_all_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.5439094402921747,0.5439094402921747,Moderate,increase
fluid_flow_update,stack_inserter_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit,0.5439094402921747,0.5439094402921747,Moderate,increase
fluid_flow_update,stack_inserter_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.5439094402921747,0.5439094402921747,Moderate,increase
electric_network_update,inserter_all_from_assembling_machine_3_rail,0.5432302308348412,0.5432302308348412,Moderate,increase
electric_network_update,stack_inserter_from_assembling_machine_3_rail,0.5432302308348412,0.5432302308348412,Moderate,increase
fluid_flow_update,inserter_all_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_productivity_module_circuit_enabled,0.5407010609269746,0.5407010609269746,Moderate,increase
fluid_flow_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_productivity_module_circuit_enabled,0.5407010609269746,0.5407010609269746,Moderate,increase
whole_update,beacons_per_oil_refinery,-0.5403532947792986,0.5403532947792986,Moderate,decrease
whole_update,beacons_per_oil_refinery_basic_oil_processing_recipe,-0.5403532947792986,0.5403532947792986,Moderate,decrease
control_behavior_update,inserter_all_from_cryogenic_plant_plastic_bar,0.5402836742861401,0.5402836742861401,Moderate,increase
control_behavior_update,stack_inserter_from_cryogenic_plant_plastic_bar,0.5402836742861401,0.5402836742861401,Moderate,increase
trains,beacons_per_foundry_casting_copper_recipe,0.539557391945981,0.539557391945981,Moderate,increase
control_behavior_update,inserter_all_from_foundry_casting_iron_to_electromagnetic_plant_electronic_circuit,0.5392398482130917,0.5392398482130917,Moderate,increase
control_behavior_update,stack_inserter_from_foundry_casting_iron_to_electromagnetic_plant_electronic_circuit,0.5392398482130917,0.5392398482130917,Moderate,increase
transport_lines_update,inserter_all_from_underground_input_to_assembling_machine_3_electric_furnace,0.5383178192331226,0.5383178192331226,Moderate,increase
transport_lines_update,stack_inserter_from_underground_input_to_assembling_machine_3_electric_furnace,0.5383178192331226,0.5383178192331226,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit,0.5379164250896934,0.5379164250896934,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.5379164250896934,0.5379164250896934,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit,0.5379164250896934,0.5379164250896934,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.5379164250896934,0.5379164250896934,Moderate,increase
fluid_flow_update,inserter_all_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_productivity_module,0.5375723975218767,0.5375723975218767,Moderate,increase
fluid_flow_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_productivity_module,0.5375723975218767,0.5375723975218767,Moderate,increase
electric_network_update,inserter_all_from_cryogenic_plant_plastic_bar_circuit_enabled,0.5374897056640688,0.5374897056640688,Moderate,increase
electric_network_update,stack_inserter_from_cryogenic_plant_plastic_bar_circuit_enabled,0.5374897056640688,0.5374897056640688,Moderate,increase
fluid_flow_update,assembling_machine_3,0.5371565912427217,0.5371565912427217,Moderate,increase
control_behavior_update,recipe_casting_steel,0.536977386759424,0.536977386759424,Moderate,increase
electric_network_update,inserter_all_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_productivity_module,0.5362397326619098,0.5362397326619098,Moderate,increase
electric_network_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_productivity_module,0.5362397326619098,0.5362397326619098,Moderate,increase
whole_update,stack_inserter_circuit_enabled,-0.5359187526003373,0.5359187526003373,Moderate,decrease
fluid_flow_update,inserter_all_from_cryogenic_plant_plastic_bar,0.5344314987942969,0.5344314987942969,Moderate,increase
fluid_flow_update,stack_inserter_from_cryogenic_plant_plastic_bar,0.5344314987942969,0.5344314987942969,Moderate,increase
fluid_flow_update,inserter_all_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.5336719409124471,0.5336719409124471,Moderate,increase
fluid_flow_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.5336719409124471,0.5336719409124471,Moderate,increase
transport_lines_update,inserter_all_from_building_circuit_enabled,-0.5333494347115864,0.5333494347115864,Moderate,decrease
transport_lines_update,stack_inserter_from_building_circuit_enabled,-0.5333494347115864,0.5333494347115864,Moderate,decrease
entity_update,inserter_all_from_underground_output_to_assembling_machine_3_electric_furnace,0.5331965974571846,0.5331965974571846,Moderate,increase
entity_update,stack_inserter_from_underground_output_to_assembling_machine_3_electric_furnace,0.5331965974571846,0.5331965974571846,Moderate,increase
transport_lines_update,inserter_all_from_electric_furnace_circuit_enabled,-0.5324727416550703,0.5324727416550703,Moderate,decrease
transport_lines_update,stack_inserter_from_electric_furnace_circuit_enabled,-0.5324727416550703,0.5324727416550703,Moderate,decrease
electric_heat_fluid_circuit_update,inserter_all_direct_insertion_circuit_enabled,0.53120039670939,0.53120039670939,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_direct_insertion_circuit_enabled,0.53120039670939,0.53120039670939,Moderate,increase
control_behavior_update,recipe_casting_iron,0.5299368992357064,0.5299368992357064,Moderate,increase
transport_lines_update,inserter_all_from_belt_circuit_enabled,-0.5296634101783989,0.5296634101783989,Moderate,decrease
transport_lines_update,stack_inserter_from_belt_circuit_enabled,-0.5296634101783989,0.5296634101783989,Moderate,decrease
whole_update,inserter_all_to_assembling_machine_3_electric_furnace_circuit_enabled,-0.5291557847880322,0.5291557847880322,Moderate,decrease
whole_update,stack_inserter_to_assembling_machine_3_electric_furnace_circuit_enabled,-0.5291557847880322,0.5291557847880322,Moderate,decrease
electric_heat_fluid_circuit_update,inserter_all_from_building_circuit_enabled,0.5275452256847375,0.5275452256847375,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_building_circuit_enabled,0.5275452256847375,0.5275452256847375,Moderate,increase
entity_update,inserter_all_from_building_circuit_enabled,-0.5274312691770817,0.5274312691770817,Moderate,decrease
entity_update,stack_inserter_from_building_circuit_enabled,-0.5274312691770817,0.5274312691770817,Moderate,decrease
whole_update,inserter_all_from_underground_output_to_assembling_machine_3_electric_furnace,0.5269991933898635,0.5269991933898635,Moderate,increase
whole_update,stack_inserter_from_underground_output_to_assembling_machine_3_electric_furnace,0.5269991933898635,0.5269991933898635,Moderate,increase
entity_update,inserter_all_from_foundry_casting_copper_cable_circuit_enabled,-0.5268328250579062,0.5268328250579062,Moderate,decrease
entity_update,stack_inserter_from_foundry_casting_copper_cable_circuit_enabled,-0.5268328250579062,0.5268328250579062,Moderate,decrease
transport_lines_update,recipe_casting_copper_cable,-0.5256427072736107,0.5256427072736107,Moderate,decrease
fluid_flow_update,inserter_all_from_electromagnetic_plant_advanced_circuit_to_electromagnetic_plant_productivity_module,0.525217536282931,0.525217536282931,Moderate,increase
fluid_flow_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_electromagnetic_plant_productivity_module,0.525217536282931,0.525217536282931,Moderate,increase
fluid_flow_update,recipe_casting_iron_stick,0.5246363239646953,0.5246363239646953,Moderate,increase
control_behavior_update,cryogenic_plant,0.5245664197584128,0.5245664197584128,Moderate,increase
control_behavior_update,inserter_all_to_cryogenic_plant_plastic_bar,0.5245664197584128,0.5245664197584128,Moderate,increase
control_behavior_update,stack_inserter_to_cryogenic_plant_plastic_bar,0.5245664197584128,0.5245664197584128,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_underground_input_to_assembling_machine_3_production_science_pack_circuit_enabled,0.5241313674015502,0.5241313674015502,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_underground_input_to_assembling_machine_3_production_science_pack_circuit_enabled,0.5241313674015502,0.5241313674015502,Moderate,increase
fluid_flow_update,inserter_all_from_wooden_chest,0.5227644430729226,0.5227644430729226,Moderate,increase
fluid_flow_update,inserter_all_from_wooden_chest_circuit_enabled,0.5227644430729226,0.5227644430729226,Moderate,increase
fluid_flow_update,inserter_all_to_wooden_chest,0.5227644430729226,0.5227644430729226,Moderate,increase
fluid_flow_update,inserter_all_to_wooden_chest_circuit_enabled,0.5227644430729226,0.5227644430729226,Moderate,increase
fluid_flow_update,stack_inserter_from_wooden_chest,0.5227644430729226,0.5227644430729226,Moderate,increase
fluid_flow_update,stack_inserter_from_wooden_chest_circuit_enabled,0.5227644430729226,0.5227644430729226,Moderate,increase
fluid_flow_update,stack_inserter_to_wooden_chest,0.5227644430729226,0.5227644430729226,Moderate,increase
fluid_flow_update,stack_inserter_to_wooden_chest_circuit_enabled,0.5227644430729226,0.5227644430729226,Moderate,increase
fluid_flow_update,wooden_chest,0.5227644430729226,0.5227644430729226,Moderate,increase
control_behavior_update,beacons_per_oil_refinery,0.5226712827158576,0.5226712827158576,Moderate,increase
control_behavior_update,beacons_per_oil_refinery_basic_oil_processing_recipe,0.5226712827158576,0.5226712827158576,Moderate,increase
control_behavior_update,inserter_all_to_assembling_machine_3_rail_circuit_enabled,0.5206282895157223,0.5206282895157223,Moderate,increase
control_behavior_update,stack_inserter_to_assembling_machine_3_rail_circuit_enabled,0.5206282895157223,0.5206282895157223,Moderate,increase
electric_network_update,inserter_all_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit,0.5203529747229912,0.5203529747229912,Moderate,increase
electric_network_update,inserter_all_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.5203529747229912,0.5203529747229912,Moderate,increase
electric_network_update,stack_inserter_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit,0.5203529747229912,0.5203529747229912,Moderate,increase
electric_network_update,stack_inserter_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.5203529747229912,0.5203529747229912,Moderate,increase
entity_update,decider_combinator,-0.5188108257781942,0.5188108257781942,Moderate,decrease
trains,inserter_all_from_chest_circuit_enabled,0.518798016100027,0.518798016100027,Moderate,increase
trains,stack_inserter_from_chest_circuit_enabled,0.518798016100027,0.518798016100027,Moderate,increase
trains,inserter_all_from_electromagnetic_plant_copper_cable_to_cargo_wagon,0.5186045187299744,0.5186045187299744,Moderate,increase
trains,stack_inserter_from_electromagnetic_plant_copper_cable_to_cargo_wagon,0.5186045187299744,0.5186045187299744,Moderate,increase
whole_update,inserter_all,0.5176266268780667,0.5176266268780667,Moderate,increase
whole_update,stack_inserter,0.5176266268780667,0.5176266268780667,Moderate,increase
fluid_flow_update,inserter_all_from_turbo_transport_belt_to_electric_furnace,0.5172035391234446,0.5172035391234446,Moderate,increase
fluid_flow_update,stack_inserter_from_turbo_transport_belt_to_electric_furnace,0.5172035391234446,0.5172035391234446,Moderate,increase
transport_lines_update,beacons_per_assembling_machine_3_rail_recipe,-0.5162957371495791,0.5162957371495791,Moderate,decrease
control_behavior_update,inserter_all_from_assembling_machine_3_production_science_pack_circuit_enabled,0.5160432384077956,0.5160432384077956,Moderate,increase
control_behavior_update,stack_inserter_from_assembling_machine_3_production_science_pack_circuit_enabled,0.5160432384077956,0.5160432384077956,Moderate,increase
